id,sentiment
4433,neutral
4434,surprise
4435,love
4436,neutral
4437,neutral
4438,worry
4439,neutral
4440,neutral
4441,neutral
4442,love
4443,worry
4444,worry
4445,neutral
4446,worry
4447,happiness
4448,worry
4449,happiness
4450,worry
4451,happiness
4452,love
4453,love
4454,neutral
4455,neutral
4456,neutral
4457,neutral
4458,neutral
4459,worry
4460,neutral
4461,worry
4462,happiness
4463,neutral
4464,neutral
4465,worry
4466,happiness
4467,worry
4468,worry
4469,neutral
4470,worry
4471,worry
4472,neutral
4473,happiness
4474,worry
4475,neutral
4476,worry
4477,neutral
4478,love
4479,neutral
4480,love
4481,love
4482,neutral
4483,neutral
4484,neutral
4485,neutral
4486,worry
4487,neutral
4488,worry
4489,neutral
4490,worry
4491,love
4492,neutral
4493,happiness
4494,happiness
4495,love
4496,love
4497,happiness
4498,neutral
4499,worry
4500,neutral
4501,neutral
4502,happiness
4503,worry
4504,happiness
4505,neutral
4506,neutral
4507,neutral
4508,happiness
4509,neutral
4510,happiness
4511,happiness
4512,neutral
4513,neutral
4514,happiness
4515,worry
4516,neutral
4517,neutral
4518,happiness
4519,worry
4520,love
4521,happiness
4522,neutral
4523,worry
4524,worry
4525,worry
4526,neutral
4527,neutral
4528,neutral
4529,worry
4530,neutral
4531,worry
4532,neutral
4533,neutral
4534,happiness
4535,neutral
4536,worry
4537,neutral
4538,happiness
4539,worry
4540,worry
4541,neutral
4542,happiness
4543,neutral
4544,neutral
4545,neutral
4546,neutral
4547,neutral
4548,worry
4549,love
4550,worry
4551,worry
4552,neutral
4553,neutral
4554,neutral
4555,neutral
4556,happiness
4557,neutral
4558,worry
4559,neutral
4560,happiness
4561,neutral
4562,worry
4563,neutral
4564,neutral
4565,worry
4566,happiness
4567,love
4568,love
4569,love
4570,happiness
4571,love
4572,neutral
4573,worry
4574,worry
4575,neutral
4576,happiness
4577,neutral
4578,worry
4579,worry
4580,happiness
4581,happiness
4582,happiness
4583,neutral
4584,worry
4585,neutral
4586,happiness
4587,neutral
4588,worry
4589,neutral
4590,happiness
4591,neutral
4592,love
4593,sadness
4594,love
4595,worry
4596,love
4597,neutral
4598,worry
4599,happiness
4600,worry
4601,worry
4602,neutral
4603,happiness
4604,neutral
4605,neutral
4606,neutral
4607,neutral
4608,neutral
4609,happiness
4610,worry
4611,happiness
4612,neutral
4613,happiness
4614,happiness
4615,happiness
4616,happiness
4617,happiness
4618,worry
4619,neutral
4620,worry
4621,happiness
4622,worry
4623,worry
4624,worry
4625,worry
4626,neutral
4627,worry
4628,neutral
4629,neutral
4630,neutral
4631,worry
4632,neutral
4633,neutral
4634,love
4635,neutral
4636,worry
4637,worry
4638,happiness
4639,neutral
4640,neutral
4641,neutral
4642,worry
4643,happiness
4644,happiness
4645,worry
4646,love
4647,neutral
4648,neutral
4649,neutral
4650,neutral
4651,happiness
4652,happiness
4653,neutral
4654,worry
4655,happiness
4656,worry
4657,neutral
4658,neutral
4659,neutral
4660,happiness
4661,worry
4662,neutral
4663,neutral
4664,neutral
4665,neutral
4666,happiness
4667,neutral
4668,neutral
4669,love
4670,neutral
4671,neutral
4672,worry
4673,love
4674,happiness
4675,neutral
4676,love
4677,worry
4678,love
4679,neutral
4680,neutral
4681,worry
4682,happiness
4683,neutral
4684,neutral
4685,happiness
4686,neutral
4687,love
4688,neutral
4689,worry
4690,neutral
4691,love
4692,love
4693,neutral
4694,love
4695,worry
4696,neutral
4697,worry
4698,neutral
4699,neutral
4700,neutral
4701,happiness
4702,worry
4703,worry
4704,worry
4705,neutral
4706,love
4707,love
4708,neutral
4709,neutral
4710,worry
4711,happiness
4712,happiness
4713,neutral
4714,neutral
4715,happiness
4716,neutral
4717,neutral
4718,worry
4719,neutral
4720,worry
4721,worry
4722,neutral
4723,neutral
4724,happiness
4725,neutral
4726,happiness
4727,neutral
4728,neutral
4729,sadness
4730,love
4731,neutral
4732,neutral
4733,worry
4734,worry
4735,happiness
4736,neutral
4737,love
4738,neutral
4739,neutral
4740,love
4741,neutral
4742,neutral
4743,neutral
4744,worry
4745,love
4746,neutral
4747,happiness
4748,neutral
4749,worry
4750,worry
4751,neutral
4752,happiness
4753,worry
4754,worry
4755,happiness
4756,neutral
4757,neutral
4758,happiness
4759,neutral
4760,neutral
4761,neutral
4762,neutral
4763,worry
4764,neutral
4765,neutral
4766,neutral
4767,neutral
4768,worry
4769,happiness
4770,neutral
4771,happiness
4772,happiness
4773,happiness
4774,worry
4775,neutral
4776,worry
4777,neutral
4778,love
4779,neutral
4780,worry
4781,neutral
4782,happiness
4783,neutral
4784,worry
4785,neutral
4786,happiness
4787,worry
4788,love
4789,happiness
4790,neutral
4791,worry
4792,love
4793,neutral
4794,neutral
4795,worry
4796,neutral
4797,neutral
4798,worry
4799,neutral
4800,love
4801,love
4802,happiness
4803,neutral
4804,love
4805,neutral
4806,neutral
4807,neutral
4808,neutral
4809,worry
4810,neutral
4811,worry
4812,worry
4813,neutral
4814,love
4815,happiness
4816,neutral
4817,happiness
4818,worry
4819,happiness
4820,neutral
4821,worry
4822,happiness
4823,happiness
4824,love
4825,neutral
4826,neutral
4827,happiness
4828,neutral
4829,worry
4830,worry
4831,love
4832,happiness
4833,neutral
4834,happiness
4835,worry
4836,worry
4837,neutral
4838,love
4839,neutral
4840,worry
4841,neutral
4842,worry
4843,worry
4844,happiness
4845,worry
4846,neutral
4847,worry
4848,worry
4849,worry
4850,neutral
4851,happiness
4852,neutral
4853,happiness
4854,worry
4855,neutral
4856,neutral
4857,worry
4858,neutral
4859,neutral
4860,neutral
4861,neutral
4862,love
4863,happiness
4864,neutral
4865,neutral
4866,worry
4867,neutral
4868,neutral
4869,worry
4870,love
4871,worry
4872,happiness
4873,worry
4874,love
4875,happiness
4876,neutral
4877,neutral
4878,neutral
4879,neutral
4880,love
4881,happiness
4882,neutral
4883,happiness
4884,worry
4885,worry
4886,neutral
4887,neutral
4888,worry
4889,love
4890,love
4891,worry
4892,neutral
4893,happiness
4894,worry
4895,neutral
4896,worry
4897,happiness
4898,neutral
4899,neutral
4900,love
4901,neutral
4902,neutral
4903,neutral
4904,happiness
4905,happiness
4906,happiness
4907,neutral
4908,neutral
4909,neutral
4910,happiness
4911,neutral
4912,love
4913,happiness
4914,happiness
4915,worry
4916,worry
4917,neutral
4918,love
4919,love
4920,happiness
4921,worry
4922,neutral
4923,worry
4924,worry
4925,neutral
4926,worry
4927,worry
4928,worry
4929,happiness
4930,neutral
4931,worry
4932,neutral
4933,happiness
4934,neutral
4935,worry
4936,happiness
4937,happiness
4938,love
4939,worry
4940,happiness
4941,worry
4942,worry
4943,neutral
4944,happiness
4945,happiness
4946,neutral
4947,worry
4948,worry
4949,happiness
4950,happiness
4951,happiness
4952,worry
4953,neutral
4954,worry
4955,happiness
4956,worry
4957,neutral
4958,worry
4959,worry
4960,worry
4961,neutral
4962,worry
4963,neutral
4964,love
4965,worry
4966,happiness
4967,worry
4968,happiness
4969,love
4970,neutral
4971,neutral
4972,neutral
4973,happiness
4974,worry
4975,happiness
4976,neutral
4977,neutral
4978,neutral
4979,worry
4980,happiness
4981,neutral
4982,neutral
4983,love
4984,neutral
4985,worry
4986,neutral
4987,neutral
4988,worry
4989,neutral
4990,worry
4991,neutral
4992,worry
4993,love
4994,happiness
4995,worry
4996,neutral
4997,love
4998,worry
4999,love
5000,love
5001,neutral
5002,worry
5003,neutral
5004,worry
5005,neutral
5006,worry
5007,worry
5008,neutral
5009,worry
5010,worry
5011,neutral
5012,neutral
5013,love
5014,neutral
5015,happiness
5016,happiness
5017,neutral
5018,happiness
5019,happiness
5020,neutral
5021,neutral
5022,worry
5023,happiness
5024,neutral
5025,worry
5026,love
5027,neutral
5028,neutral
5029,sadness
5030,happiness
5031,neutral
5032,happiness
5033,happiness
5034,love
5035,happiness
5036,happiness
5037,neutral
5038,worry
5039,worry
5040,worry
5041,neutral
5042,worry
5043,neutral
5044,worry
5045,worry
5046,worry
5047,neutral
5048,neutral
5049,worry
5050,love
5051,love
5052,love
5053,happiness
5054,love
5055,happiness
5056,neutral
5057,love
5058,worry
5059,neutral
5060,love
5061,happiness
5062,neutral
5063,love
5064,neutral
5065,love
5066,neutral
5067,neutral
5068,happiness
5069,neutral
5070,love
5071,happiness
5072,worry
5073,neutral
5074,neutral
5075,neutral
5076,worry
5077,neutral
5078,neutral
5079,neutral
5080,worry
5081,worry
5082,neutral
5083,neutral
5084,worry
5085,worry
5086,neutral
5087,happiness
5088,neutral
5089,neutral
5090,worry
5091,love
5092,neutral
5093,happiness
5094,happiness
5095,worry
5096,love
5097,neutral
5098,neutral
5099,neutral
5100,neutral
5101,love
5102,love
5103,happiness
5104,happiness
5105,happiness
5106,neutral
5107,worry
5108,love
5109,worry
5110,worry
5111,neutral
5112,happiness
5113,worry
5114,neutral
5115,neutral
5116,happiness
5117,worry
5118,neutral
5119,neutral
5120,worry
5121,neutral
5122,sadness
5123,worry
5124,love
5125,neutral
5126,neutral
5127,neutral
5128,neutral
5129,worry
5130,worry
5131,neutral
5132,worry
5133,worry
5134,love
5135,neutral
5136,neutral
5137,worry
5138,worry
5139,happiness
5140,neutral
5141,neutral
5142,worry
5143,neutral
5144,neutral
5145,neutral
5146,neutral
5147,happiness
5148,worry
5149,neutral
5150,neutral
5151,happiness
5152,neutral
5153,worry
5154,neutral
5155,neutral
5156,happiness
5157,neutral
5158,love
5159,neutral
5160,surprise
5161,happiness
5162,neutral
5163,neutral
5164,love
5165,neutral
5166,neutral
5167,love
5168,neutral
5169,neutral
5170,neutral
5171,neutral
5172,neutral
5173,love
5174,neutral
5175,neutral
5176,neutral
5177,worry
5178,neutral
5179,neutral
5180,happiness
5181,worry
5182,happiness
5183,love
5184,happiness
5185,neutral
5186,love
5187,love
5188,worry
5189,happiness
5190,worry
5191,worry
5192,neutral
5193,worry
5194,neutral
5195,neutral
5196,neutral
5197,neutral
5198,neutral
5199,worry
5200,neutral
5201,worry
5202,happiness
5203,neutral
5204,worry
5205,happiness
5206,neutral
5207,neutral
5208,neutral
5209,neutral
5210,happiness
5211,love
5212,worry
5213,worry
5214,neutral
5215,neutral
5216,neutral
5217,neutral
5218,neutral
5219,happiness
5220,worry
5221,neutral
5222,neutral
5223,worry
5224,worry
5225,neutral
5226,love
5227,neutral
5228,happiness
5229,neutral
5230,neutral
5231,neutral
5232,worry
5233,love
5234,neutral
5235,neutral
5236,happiness
5237,neutral
5238,neutral
5239,neutral
5240,happiness
5241,worry
5242,neutral
5243,neutral
5244,sadness
5245,neutral
5246,neutral
5247,worry
5248,worry
5249,neutral
5250,worry
5251,neutral
5252,neutral
5253,neutral
5254,neutral
5255,sadness
5256,neutral
5257,happiness
5258,happiness
5259,neutral
5260,worry
5261,love
5262,happiness
5263,happiness
5264,worry
5265,neutral
5266,happiness
5267,neutral
5268,happiness
5269,worry
5270,neutral
5271,neutral
5272,neutral
5273,worry
5274,happiness
5275,happiness
5276,happiness
5277,worry
5278,neutral
5279,happiness
5280,happiness
5281,neutral
5282,neutral
5283,neutral
5284,happiness
5285,neutral
5286,neutral
5287,sadness
5288,neutral
5289,happiness
5290,neutral
5291,neutral
5292,worry
5293,neutral
5294,love
5295,worry
5296,love
5297,love
5298,happiness
5299,happiness
5300,happiness
5301,love
5302,happiness
5303,neutral
5304,worry
5305,neutral
5306,worry
5307,worry
5308,neutral
5309,happiness
5310,worry
5311,neutral
5312,neutral
5313,neutral
5314,worry
5315,neutral
5316,worry
5317,neutral
5318,neutral
5319,worry
5320,happiness
5321,worry
5322,neutral
5323,neutral
5324,worry
5325,love
5326,happiness
5327,happiness
5328,worry
5329,worry
5330,worry
5331,happiness
5332,neutral
5333,neutral
5334,worry
5335,happiness
5336,neutral
5337,worry
5338,neutral
5339,neutral
5340,neutral
5341,worry
5342,worry
5343,neutral
5344,love
5345,worry
5346,love
5347,love
5348,neutral
5349,worry
5350,worry
5351,worry
5352,neutral
5353,sadness
5354,neutral
5355,neutral
5356,love
5357,worry
5358,neutral
5359,happiness
5360,neutral
5361,neutral
5362,happiness
5363,neutral
5364,happiness
5365,neutral
5366,worry
5367,happiness
5368,worry
5369,worry
5370,neutral
5371,happiness
5372,happiness
5373,love
5374,love
5375,neutral
5376,neutral
5377,happiness
5378,happiness
5379,neutral
5380,happiness
5381,love
5382,worry
5383,neutral
5384,worry
5385,worry
5386,happiness
5387,happiness
5388,happiness
5389,neutral
5390,neutral
5391,worry
5392,neutral
5393,happiness
5394,neutral
5395,love
5396,neutral
5397,neutral
5398,happiness
5399,neutral
5400,happiness
5401,neutral
5402,neutral
5403,love
5404,neutral
5405,neutral
5406,happiness
5407,neutral
5408,worry
5409,worry
5410,happiness
5411,neutral
5412,happiness
5413,love
5414,neutral
5415,neutral
5416,neutral
5417,neutral
5418,worry
5419,happiness
5420,worry
5421,love
5422,worry
5423,neutral
5424,neutral
5425,worry
5426,worry
5427,happiness
5428,love
5429,neutral
5430,neutral
5431,neutral
5432,neutral
5433,love
5434,happiness
5435,love
5436,love
5437,love
5438,neutral
5439,neutral
5440,worry
5441,happiness
5442,love
5443,happiness
5444,neutral
5445,love
5446,worry
5447,neutral
5448,neutral
5449,neutral
5450,neutral
5451,worry
5452,happiness
5453,happiness
5454,love
5455,neutral
5456,neutral
5457,neutral
5458,worry
5459,happiness
5460,happiness
5461,happiness
5462,love
5463,neutral
5464,happiness
5465,neutral
5466,neutral
5467,neutral
5468,love
5469,neutral
5470,love
5471,neutral
5472,neutral
5473,neutral
5474,neutral
5475,happiness
5476,neutral
5477,worry
5478,love
5479,neutral
5480,worry
5481,neutral
5482,happiness
5483,love
5484,neutral
5485,love
5486,neutral
5487,happiness
5488,neutral
5489,love
5490,neutral
5491,happiness
5492,neutral
5493,happiness
5494,happiness
5495,neutral
5496,love
5497,neutral
5498,neutral
5499,happiness
5500,neutral
5501,love
5502,neutral
5503,happiness
5504,neutral
5505,happiness
5506,neutral
5507,happiness
5508,love
5509,neutral
5510,neutral
5511,love
5512,worry
5513,love
5514,happiness
5515,neutral
5516,worry
5517,happiness
5518,happiness
5519,worry
5520,neutral
5521,worry
5522,happiness
5523,neutral
5524,happiness
5525,happiness
5526,neutral
5527,happiness
5528,love
5529,worry
5530,love
5531,worry
5532,worry
5533,neutral
5534,worry
5535,happiness
5536,neutral
5537,neutral
5538,happiness
5539,neutral
5540,neutral
5541,neutral
5542,neutral
5543,happiness
5544,happiness
5545,neutral
5546,neutral
5547,love
5548,neutral
5549,neutral
5550,happiness
5551,neutral
5552,neutral
5553,neutral
5554,neutral
5555,worry
5556,love
5557,love
5558,worry
5559,love
5560,neutral
5561,neutral
5562,neutral
5563,worry
5564,happiness
5565,neutral
5566,worry
5567,happiness
5568,neutral
5569,neutral
5570,neutral
5571,worry
5572,worry
5573,neutral
5574,happiness
5575,love
5576,worry
5577,love
5578,happiness
5579,happiness
5580,happiness
5581,happiness
5582,neutral
5583,neutral
5584,happiness
5585,happiness
5586,happiness
5587,happiness
5588,neutral
5589,neutral
5590,neutral
5591,worry
5592,happiness
5593,neutral
5594,neutral
5595,happiness
5596,sadness
5597,worry
5598,worry
5599,neutral
5600,happiness
5601,neutral
5602,neutral
5603,neutral
5604,worry
5605,neutral
5606,happiness
5607,neutral
5608,sadness
5609,happiness
5610,love
5611,neutral
5612,neutral
5613,neutral
5614,happiness
5615,worry
5616,neutral
5617,worry
5618,neutral
5619,worry
5620,neutral
5621,love
5622,happiness
5623,neutral
5624,happiness
5625,love
5626,neutral
5627,neutral
5628,neutral
5629,neutral
5630,love
5631,happiness
5632,neutral
5633,worry
5634,worry
5635,happiness
5636,worry
5637,neutral
5638,neutral
5639,neutral
5640,happiness
5641,happiness
5642,neutral
5643,happiness
5644,love
5645,happiness
5646,neutral
5647,neutral
5648,love
5649,neutral
5650,worry
5651,happiness
5652,neutral
5653,neutral
5654,love
5655,neutral
5656,happiness
5657,neutral
5658,neutral
5659,worry
5660,happiness
5661,worry
5662,worry
5663,worry
5664,happiness
5665,neutral
5666,neutral
5667,neutral
5668,neutral
5669,neutral
5670,worry
5671,happiness
5672,neutral
5673,neutral
5674,neutral
5675,love
5676,love
5677,neutral
5678,love
5679,love
5680,worry
5681,love
5682,neutral
5683,neutral
5684,love
5685,neutral
5686,neutral
5687,neutral
5688,love
5689,love
5690,worry
5691,happiness
5692,love
5693,happiness
5694,worry
5695,neutral
5696,neutral
5697,worry
5698,love
5699,love
5700,worry
5701,neutral
5702,worry
5703,worry
5704,neutral
5705,happiness
5706,worry
5707,neutral
5708,neutral
5709,neutral
5710,neutral
5711,happiness
5712,neutral
5713,neutral
5714,neutral
5715,neutral
5716,love
5717,love
5718,worry
5719,neutral
5720,neutral
5721,happiness
5722,happiness
5723,happiness
5724,neutral
5725,love
5726,love
5727,worry
5728,neutral
5729,happiness
5730,happiness
5731,sadness
5732,neutral
5733,happiness
5734,neutral
5735,neutral
5736,neutral
5737,happiness
5738,happiness
5739,happiness
5740,happiness
5741,worry
5742,neutral
5743,worry
5744,neutral
5745,happiness
5746,happiness
5747,love
5748,love
5749,worry
5750,happiness
5751,neutral
5752,happiness
5753,worry
5754,worry
5755,neutral
5756,neutral
5757,neutral
5758,worry
5759,neutral
5760,neutral
5761,happiness
5762,happiness
5763,neutral
5764,neutral
5765,happiness
5766,neutral
5767,happiness
5768,happiness
5769,love
5770,happiness
5771,happiness
5772,neutral
5773,neutral
5774,neutral
5775,neutral
5776,neutral
5777,happiness
5778,neutral
5779,worry
5780,worry
5781,neutral
5782,happiness
5783,neutral
5784,neutral
5785,worry
5786,neutral
5787,happiness
5788,neutral
5789,neutral
5790,neutral
5791,happiness
5792,happiness
5793,love
5794,neutral
5795,sadness
5796,worry
5797,worry
5798,neutral
5799,happiness
5800,neutral
5801,neutral
5802,worry
5803,worry
5804,neutral
5805,worry
5806,happiness
5807,worry
5808,happiness
5809,love
5810,neutral
5811,happiness
5812,love
5813,neutral
5814,neutral
5815,neutral
5816,worry
5817,neutral
5818,worry
5819,worry
5820,neutral
5821,worry
5822,happiness
5823,neutral
5824,neutral
5825,neutral
5826,neutral
5827,happiness
5828,neutral
5829,neutral
5830,love
5831,happiness
5832,worry
5833,love
5834,love
5835,neutral
5836,neutral
5837,neutral
5838,worry
5839,happiness
5840,neutral
5841,neutral
5842,neutral
5843,neutral
5844,neutral
5845,neutral
5846,worry
5847,neutral
5848,neutral
5849,happiness
5850,worry
5851,worry
5852,neutral
5853,worry
5854,neutral
5855,neutral
5856,neutral
5857,worry
5858,love
5859,neutral
5860,worry
5861,neutral
5862,happiness
5863,love
5864,love
5865,neutral
5866,love
5867,love
5868,love
5869,love
5870,neutral
5871,neutral
5872,neutral
5873,neutral
5874,happiness
5875,worry
5876,love
5877,neutral
5878,neutral
5879,worry
5880,neutral
5881,love
5882,neutral
5883,worry
5884,worry
5885,neutral
5886,worry
5887,happiness
5888,neutral
5889,love
5890,worry
5891,worry
5892,worry
5893,love
5894,neutral
5895,worry
5896,neutral
5897,neutral
5898,happiness
5899,neutral
5900,neutral
5901,worry
5902,neutral
5903,neutral
5904,neutral
5905,neutral
5906,happiness
5907,worry
5908,neutral
5909,neutral
5910,neutral
5911,neutral
5912,neutral
5913,neutral
5914,worry
5915,love
5916,happiness
5917,worry
5918,neutral
5919,neutral
5920,love
5921,worry
5922,worry
5923,neutral
5924,neutral
5925,love
5926,happiness
5927,worry
5928,happiness
5929,happiness
5930,love
5931,worry
5932,neutral
5933,happiness
5934,love
5935,worry
5936,worry
5937,neutral
5938,worry
5939,happiness
5940,neutral
5941,worry
5942,neutral
5943,worry
5944,neutral
5945,love
5946,neutral
5947,neutral
5948,worry
5949,happiness
5950,happiness
5951,love
5952,love
5953,love
5954,neutral
5955,worry
5956,neutral
5957,neutral
5958,neutral
5959,neutral
5960,neutral
5961,worry
5962,neutral
5963,neutral
5964,love
5965,neutral
5966,neutral
5967,worry
5968,neutral
5969,neutral
5970,neutral
5971,happiness
5972,neutral
5973,happiness
5974,love
5975,neutral
5976,love
5977,happiness
5978,worry
5979,neutral
5980,love
5981,neutral
5982,neutral
5983,neutral
5984,neutral
5985,neutral
5986,happiness
5987,love
5988,happiness
5989,neutral
5990,love
5991,happiness
5992,neutral
5993,worry
5994,love
5995,love
5996,happiness
5997,happiness
5998,neutral
5999,neutral
6000,neutral
6001,happiness
6002,worry
6003,neutral
6004,love
6005,neutral
6006,neutral
6007,happiness
6008,neutral
6009,neutral
6010,love
6011,neutral
6012,happiness
6013,happiness
6014,worry
6015,neutral
6016,neutral
6017,worry
6018,happiness
6019,worry
6020,neutral
6021,worry
6022,neutral
6023,happiness
6024,neutral
6025,neutral
6026,happiness
6027,neutral
6028,love
6029,happiness
6030,happiness
6031,worry
6032,worry
6033,neutral
6034,worry
6035,neutral
6036,love
6037,neutral
6038,happiness
6039,neutral
6040,love
6041,neutral
6042,neutral
6043,worry
6044,neutral
6045,worry
6046,worry
6047,happiness
6048,happiness
6049,neutral
6050,happiness
6051,happiness
6052,happiness
6053,neutral
6054,worry
6055,love
6056,neutral
6057,love
6058,neutral
6059,neutral
6060,love
6061,neutral
6062,love
6063,love
6064,happiness
6065,love
6066,neutral
6067,neutral
6068,love
6069,love
6070,neutral
6071,neutral
6072,worry
6073,neutral
6074,neutral
6075,neutral
6076,neutral
6077,worry
6078,neutral
6079,neutral
6080,neutral
6081,neutral
6082,neutral
6083,happiness
6084,love
6085,neutral
6086,worry
6087,worry
6088,neutral
6089,neutral
6090,neutral
6091,neutral
6092,love
6093,neutral
6094,neutral
6095,neutral
6096,happiness
6097,neutral
6098,neutral
6099,neutral
6100,neutral
6101,worry
6102,happiness
6103,neutral
6104,happiness
6105,happiness
6106,neutral
6107,neutral
6108,neutral
6109,worry
6110,worry
6111,worry
6112,neutral
6113,happiness
6114,happiness
6115,love
6116,worry
6117,neutral
6118,neutral
6119,worry
6120,neutral
6121,happiness
6122,neutral
6123,neutral
6124,worry
6125,worry
6126,neutral
6127,happiness
6128,neutral
6129,worry
6130,neutral
6131,neutral
6132,neutral
6133,neutral
6134,love
6135,worry
6136,happiness
6137,neutral
6138,neutral
6139,happiness
6140,worry
6141,happiness
6142,happiness
6143,neutral
6144,happiness
6145,happiness
6146,worry
6147,neutral
6148,neutral
6149,love
6150,worry
6151,love
6152,worry
6153,worry
6154,neutral
6155,happiness
6156,love
6157,worry
6158,neutral
6159,neutral
6160,love
6161,worry
6162,worry
6163,sadness
6164,neutral
6165,neutral
6166,happiness
6167,neutral
6168,happiness
6169,love
6170,neutral
6171,neutral
6172,neutral
6173,neutral
6174,happiness
6175,worry
6176,neutral
6177,worry
6178,worry
6179,neutral
6180,worry
6181,worry
6182,neutral
6183,neutral
6184,neutral
6185,happiness
6186,neutral
6187,worry
6188,happiness
6189,love
6190,neutral
6191,neutral
6192,happiness
6193,neutral
6194,neutral
6195,happiness
6196,worry
6197,neutral
6198,happiness
6199,worry
6200,happiness
6201,love
6202,love
6203,neutral
6204,neutral
6205,worry
6206,neutral
6207,neutral
6208,neutral
6209,happiness
6210,worry
6211,neutral
6212,happiness
6213,neutral
6214,happiness
6215,worry
6216,neutral
6217,neutral
6218,neutral
6219,neutral
6220,neutral
6221,neutral
6222,neutral
6223,worry
6224,happiness
6225,happiness
6226,worry
6227,happiness
6228,neutral
6229,neutral
6230,love
6231,neutral
6232,worry
6233,neutral
6234,neutral
6235,happiness
6236,neutral
6237,neutral
6238,neutral
6239,love
6240,love
6241,worry
6242,worry
6243,neutral
6244,neutral
6245,worry
6246,neutral
6247,love
6248,neutral
6249,worry
6250,neutral
6251,happiness
6252,happiness
6253,neutral
6254,happiness
6255,neutral
6256,worry
6257,worry
6258,neutral
6259,worry
6260,love
6261,happiness
6262,worry
6263,happiness
6264,neutral
6265,neutral
6266,love
6267,love
6268,neutral
6269,worry
6270,neutral
6271,happiness
6272,worry
6273,neutral
6274,neutral
6275,neutral
6276,worry
6277,happiness
6278,happiness
6279,worry
6280,neutral
6281,neutral
6282,happiness
6283,happiness
6284,neutral
6285,neutral
6286,neutral
6287,love
6288,happiness
6289,love
6290,neutral
6291,happiness
6292,neutral
6293,love
6294,worry
6295,happiness
6296,neutral
6297,neutral
6298,love
6299,neutral
6300,worry
6301,happiness
6302,neutral
6303,neutral
6304,neutral
6305,worry
6306,neutral
6307,worry
6308,neutral
6309,neutral
6310,worry
6311,worry
6312,love
6313,neutral
6314,neutral
6315,neutral
6316,neutral
6317,neutral
6318,neutral
6319,neutral
6320,happiness
6321,happiness
6322,happiness
6323,neutral
6324,neutral
6325,happiness
6326,neutral
6327,love
6328,happiness
6329,neutral
6330,neutral
6331,happiness
6332,neutral
6333,neutral
6334,neutral
6335,happiness
6336,neutral
6337,neutral
6338,love
6339,neutral
6340,neutral
6341,worry
6342,neutral
6343,neutral
6344,neutral
6345,neutral
6346,love
6347,love
6348,happiness
6349,happiness
6350,love
6351,worry
6352,happiness
6353,worry
6354,happiness
6355,love
6356,happiness
6357,worry
6358,happiness
6359,neutral
6360,worry
6361,happiness
6362,neutral
6363,neutral
6364,love
6365,love
6366,neutral
6367,neutral
6368,neutral
6369,happiness
6370,worry
6371,neutral
6372,neutral
6373,neutral
6374,happiness
6375,neutral
6376,worry
6377,worry
6378,neutral
6379,worry
6380,happiness
6381,neutral
6382,neutral
6383,neutral
6384,happiness
6385,neutral
6386,happiness
6387,happiness
6388,worry
6389,neutral
6390,worry
6391,neutral
6392,happiness
6393,worry
6394,neutral
6395,neutral
6396,neutral
6397,neutral
6398,neutral
6399,neutral
6400,neutral
6401,neutral
6402,happiness
6403,neutral
6404,worry
6405,neutral
6406,neutral
6407,neutral
6408,neutral
6409,worry
6410,neutral
6411,happiness
6412,worry
6413,worry
6414,worry
6415,worry
6416,neutral
6417,worry
6418,neutral
6419,neutral
6420,worry
6421,happiness
6422,happiness
6423,neutral
6424,neutral
6425,neutral
6426,happiness
6427,neutral
6428,neutral
6429,neutral
6430,happiness
6431,neutral
6432,neutral
6433,neutral
6434,love
6435,happiness
6436,neutral
6437,happiness
6438,worry
6439,love
6440,happiness
6441,happiness
6442,love
6443,happiness
6444,neutral
6445,neutral
6446,neutral
6447,neutral
6448,happiness
6449,neutral
6450,happiness
6451,neutral
6452,happiness
6453,happiness
6454,happiness
6455,happiness
6456,neutral
6457,happiness
6458,sadness
6459,sadness
6460,worry
6461,neutral
6462,neutral
6463,neutral
6464,happiness
6465,neutral
6466,neutral
6467,happiness
6468,happiness
6469,worry
6470,happiness
6471,love
6472,worry
6473,worry
6474,happiness
6475,neutral
6476,worry
6477,happiness
6478,neutral
6479,neutral
6480,neutral
6481,love
6482,happiness
6483,happiness
6484,neutral
6485,happiness
6486,neutral
6487,neutral
6488,neutral
6489,neutral
6490,neutral
6491,neutral
6492,happiness
6493,neutral
6494,neutral
6495,neutral
6496,neutral
6497,neutral
6498,neutral
6499,neutral
6500,neutral
6501,love
6502,neutral
6503,neutral
6504,happiness
6505,neutral
6506,happiness
6507,worry
6508,neutral
6509,love
6510,happiness
6511,worry
6512,worry
6513,neutral
6514,neutral
6515,worry
6516,neutral
6517,happiness
6518,neutral
6519,happiness
6520,neutral
6521,worry
6522,neutral
6523,happiness
6524,worry
6525,neutral
6526,worry
6527,neutral
6528,neutral
6529,worry
6530,worry
6531,happiness
6532,happiness
6533,love
6534,love
6535,neutral
6536,worry
6537,love
6538,neutral
6539,happiness
6540,worry
6541,neutral
6542,neutral
6543,neutral
6544,neutral
6545,worry
6546,worry
6547,neutral
6548,neutral
6549,happiness
6550,neutral
6551,worry
6552,happiness
6553,worry
6554,neutral
6555,neutral
6556,happiness
6557,love
6558,neutral
6559,neutral
6560,neutral
6561,sadness
6562,neutral
6563,neutral
6564,worry
6565,neutral
6566,worry
6567,neutral
6568,worry
6569,neutral
